date,home_team,away_team,home_score,away_score,goal_diff,tournament,country,neutral,home_is_host,elo_diff,home_higher_elo,home_recent_win_rate,away_recent_win_rate,recent_form_diff,home_avg_goals_last10,away_avg_goals_last10,diff_in_avg_goals,home_total_goals_last10,away_total_goals_last10,home_total_conceded_last10,away_total_conceded_last10,diff_in_total_conceded,tournament_weight,match_result
2015-11-12,Singapore,Japan,0,3,-3,FIFA World Cup qualification,Singapore,False,1,-424.0,0,0.5,0.5,0.0,1.6,2.5,-0.8999999999999999,16.0,25.0,12.0,6.0,6.0,3,away_win
2015-11-12,Tajikistan,Bangladesh,5,0,5,FIFA World Cup qualification,Tajikistan,False,1,79.0,1,0.2,0.2,0.0,1.4,0.6,0.7999999999999999,14.0,6.0,24.0,18.0,6.0,3,home_win
2015-11-12,Togo,Uganda,0,1,-1,FIFA World Cup qualification,Togo,False,1,-105.0,0,0.4,0.5,-0.09999999999999998,1.2,0.9,0.29999999999999993,12.0,9.0,15.0,6.0,9.0,3,away_win
2015-11-12,United Arab Emirates,Timor-Leste,8,0,8,FIFA World Cup qualification,United Arab Emirates,False,1,340.0,1,0.5,0.0,0.5,2.4,0.2,2.1999999999999997,24.0,2.0,11.0,30.0,-19.0,3,home_win
2015-11-12,Philippines,Yemen,0,1,-1,FIFA World Cup qualification,Philippines,False,1,155.0,1,0.3,0.1,0.19999999999999998,0.9,0.3,0.6000000000000001,9.0,3.0,16.0,15.0,1.0,3,away_win
2015-11-12,Maldives,Hong Kong,0,1,-1,FIFA World Cup qualification,Maldives,False,1,-58.0,0,0.2,0.5,-0.3,0.7,1.8,-1.1,7.0,18.0,23.0,4.0,19.0,3,away_win
2015-11-12,North Macedonia,Montenegro,4,1,3,Friendly,North Macedonia,False,1,-196.0,0,0.1,0.3,-0.19999999999999998,0.5,1.1,-0.6000000000000001,5.0,11.0,13.0,12.0,1.0,1,home_win
2015-11-12,Lebanon,Laos,7,0,7,FIFA World Cup qualification,Lebanon,False,1,138.0,1,0.2,0.1,0.1,1.0,0.8,0.19999999999999996,10.0,8.0,12.0,29.0,-17.0,3,home_win
2015-11-12,Morocco,Equatorial Guinea,2,0,2,FIFA World Cup qualification,Morocco,False,1,-65.0,0,0.7,0.3,0.39999999999999997,2.3,0.7,1.5999999999999999,23.0,7.0,5.0,11.0,-6.0,3,home_win
2015-11-12,South Korea,Myanmar,4,0,4,FIFA World Cup qualification,South Korea,False,1,449.0,1,0.8,0.1,0.7000000000000001,2.4,0.7,1.7,24.0,7.0,1.0,26.0,-25.0,3,home_win
2015-11-12,Iran,Turkmenistan,3,1,2,FIFA World Cup qualification,Iran,False,1,370.0,1,0.5,0.3,0.2,2.0,1.2,0.8,20.0,12.0,9.0,18.0,-9.0,3,home_win
2015-11-12,Ecuador,Uruguay,2,1,1,FIFA World Cup qualification,Ecuador,False,1,-130.0,0,0.5,0.6,-0.09999999999999998,1.6,1.8,-0.19999999999999996,16.0,18.0,9.0,8.0,1.0,3,home_win
2015-11-12,China PR,Bhutan,12,0,12,FIFA World Cup qualification,China PR,False,1,323.0,1,0.3,0.2,0.09999999999999998,1.5,1.0,0.5,15.0,10.0,9.0,49.0,-40.0,3,home_win
2015-11-12,India,Guam,1,0,1,FIFA World Cup qualification,India,False,1,-48.0,0,0.1,0.3,-0.19999999999999998,0.9,0.8,0.09999999999999998,9.0,8.0,17.0,16.0,1.0,3,home_win
2015-11-12,Burundi,DR Congo,2,3,-1,FIFA World Cup qualification,Burundi,False,1,-266.0,0,0.5,0.4,0.09999999999999998,1.3,1.1,0.19999999999999996,13.0,11.0,6.0,9.0,-3.0,3,away_win
2015-11-12,Bolivia,Venezuela,4,2,2,FIFA World Cup qualification,Bolivia,False,1,34.0,1,0.2,0.3,-0.09999999999999998,0.7,1.0,-0.30000000000000004,7.0,10.0,29.0,16.0,13.0,3,home_win
2015-11-12,Australia,Kyrgyzstan,3,0,3,FIFA World Cup qualification,Australia,False,1,296.0,1,0.6,0.3,0.3,1.8,1.2,0.6000000000000001,18.0,12.0,7.0,17.0,-10.0,3,home_win
2015-11-12,Afghanistan,Cambodia,3,0,3,FIFA World Cup qualification,Iran,True,0,90.0,1,0.2,0.3,-0.09999999999999998,0.8,1.2,-0.3999999999999999,8.0,12.0,24.0,20.0,4.0,3,home_win
2015-11-12,Chile,Colombia,1,1,0,FIFA World Cup qualification,Chile,False,1,55.0,1,0.7,0.5,0.19999999999999996,2.2,1.4,0.8000000000000003,22.0,14.0,10.0,6.0,4.0,3,draw
2015-11-12,Benin,Burkina Faso,2,1,1,FIFA World Cup qualification,Benin,False,1,-30.0,0,0.4,0.2,0.2,1.2,0.8,0.3999999999999999,12.0,8.0,15.0,12.0,3.0,3,home_win
2015-11-13,Qatar,Turkey,1,2,-1,Friendly,Qatar,False,1,-544.0,0,0.8,0.7,0.10000000000000009,3.1,1.8,1.3,31.0,18.0,4.0,8.0,-4.0,1,away_win
2015-11-13,Mauritania,Tunisia,1,2,-1,FIFA World Cup qualification,Mauritania,False,1,-340.0,0,0.4,0.2,0.2,1.1,1.8,-0.7,11.0,18.0,10.0,14.0,-4.0,3,away_win
2015-11-13,Northern Ireland,Latvia,1,0,1,Friendly,Northern Ireland,False,1,455.0,1,0.4,0.0,0.4,1.3,0.7,0.6000000000000001,13.0,7.0,9.0,20.0,-11.0,1,home_win
2015-11-13,Peru,Paraguay,1,0,1,FIFA World Cup qualification,Peru,False,1,-27.0,0,0.3,0.2,0.09999999999999998,1.3,1.1,0.19999999999999996,13.0,11.0,14.0,17.0,-3.0,3,home_win
2015-11-13,Poland,Iceland,4,2,2,Friendly,Poland,False,1,-80.0,0,0.4,0.4,0.0,2.6,1.3,1.3,26.0,13.0,12.0,9.0,3.0,1,home_win
2015-11-13,Spain,England,2,0,2,Friendly,Spain,False,1,108.0,1,0.8,0.8,0.0,1.5,2.7,-1.2000000000000002,15.0,27.0,4.0,5.0,-1.0,1,home_win
2015-11-13,Niger,Cameroon,0,3,-3,FIFA World Cup qualification,Niger,False,1,-270.0,0,0.4,0.5,-0.09999999999999998,1.1,1.2,-0.09999999999999987,11.0,12.0,11.0,11.0,0.0,3,away_win
2015-11-13,Wales,Netherlands,2,3,-1,Friendly,Wales,False,1,56.0,1,0.6,0.4,0.19999999999999996,1.1,2.0,-0.8999999999999999,11.0,20.0,4.0,16.0,-12.0,1,away_win
2015-11-13,Canada,Honduras,1,0,1,FIFA World Cup qualification,Canada,False,1,-24.0,0,0.4,0.2,0.2,1.3,1.1,0.19999999999999996,13.0,11.0,5.0,12.0,-7.0,3,home_win
2015-11-13,Guatemala,Trinidad and Tobago,1,2,-1,FIFA World Cup qualification,Guatemala,False,1,-221.0,0,0.2,0.4,-0.2,0.6,1.4,-0.7999999999999999,6.0,14.0,14.0,13.0,1.0,3,away_win
2015-11-13,Jamaica,Panama,0,2,-2,FIFA World Cup qualification,Jamaica,False,1,44.0,1,0.5,0.1,0.4,1.2,1.0,0.19999999999999996,12.0,10.0,13.0,14.0,-1.0,3,away_win
2015-11-13,Eswatini,Nigeria,0,0,0,FIFA World Cup qualification,Swaziland,False,0,-324.0,0,0.5,0.4,0.09999999999999998,1.9,1.2,0.7,19.0,12.0,14.0,7.0,7.0,3,draw
2015-11-13,Slovakia,Switzerland,3,2,1,Friendly,Slovakia,False,1,-216.0,0,0.7,0.7,0.0,1.7,2.6,-0.9000000000000001,17.0,26.0,8.0,8.0,0.0,1,home_win
2015-11-13,Czech Republic,Serbia,4,1,3,Friendly,Czech Republic,False,1,369.0,1,0.6,0.4,0.19999999999999996,1.7,1.4,0.30000000000000004,17.0,14.0,14.0,15.0,-1.0,1,home_win
2015-11-13,Mexico,El Salvador,3,0,3,FIFA World Cup qualification,Mexico,False,1,520.0,1,0.5,0.3,0.2,2.3,1.0,1.2999999999999998,23.0,10.0,12.0,10.0,2.0,3,home_win
2015-11-13,Angola,South Africa,1,3,-2,FIFA World Cup qualification,Angola,False,1,-117.0,0,0.4,0.3,0.10000000000000003,1.2,0.9,0.29999999999999993,12.0,9.0,5.0,7.0,-2.0,3,away_win
2015-11-13,United States,Saint Vincent and the Grenadines,6,1,5,FIFA World Cup qualification,United States,False,1,497.0,1,0.5,0.5,0.0,1.9,2.0,-0.10000000000000009,19.0,20.0,14.0,13.0,1.0,3,home_win
2015-11-13,Madagascar,Senegal,2,2,0,FIFA World Cup qualification,Madagascar,False,1,-388.0,0,0.4,0.6,-0.19999999999999996,1.7,1.6,0.09999999999999987,17.0,16.0,15.0,10.0,5.0,3,draw
2015-11-13,Argentina,Brazil,1,1,0,FIFA World Cup qualification,Argentina,False,1,175.0,1,0.4,0.7,-0.29999999999999993,1.9,1.6,0.2999999999999998,19.0,16.0,7.0,8.0,-1.0,3,draw
2015-11-13,Belgium,Italy,3,1,2,Friendly,Belgium,False,1,400.0,1,0.8,0.5,0.30000000000000004,2.4,1.3,1.0999999999999999,24.0,13.0,8.0,8.0,0.0,1,home_win
2015-11-13,Bosnia and Herzegovina,Republic of Ireland,1,1,0,UEFA Euro qualification,Bosnia and Herzegovina,False,1,264.0,1,0.5,0.4,0.09999999999999998,1.7,1.4,0.30000000000000004,17.0,14.0,11.0,7.0,4.0,2,draw
2015-11-13,Costa Rica,Haiti,1,0,1,FIFA World Cup qualification,Costa Rica,False,1,201.0,1,0.0,0.4,-0.4,1.0,1.4,-0.3999999999999999,10.0,14.0,15.0,9.0,6.0,3,home_win
2015-11-13,Comoros,Ghana,0,0,0,FIFA World Cup qualification,Comoros,False,1,-704.0,0,0.0,0.5,-0.5,0.4,1.8,-1.4,4.0,18.0,15.0,11.0,4.0,3,draw
2015-11-13,France,Germany,2,0,2,Friendly,France,False,1,-507.0,0,0.6,0.7,-0.09999999999999998,1.7,2.5,-0.8,17.0,25.0,11.0,9.0,2.0,1,home_win
2015-11-13,Kenya,Cape Verde,1,0,1,FIFA World Cup qualification,Kenya,False,1,-488.0,0,0.2,0.6,-0.39999999999999997,0.9,1.9,-0.9999999999999999,9.0,19.0,10.0,7.0,3.0,3,home_win
2015-11-13,Liberia,Ivory Coast,0,1,-1,FIFA World Cup qualification,Liberia,False,1,-496.0,0,0.4,0.5,-0.09999999999999998,0.9,1.2,-0.29999999999999993,9.0,12.0,13.0,4.0,9.0,3,away_win
2015-11-13,Luxembourg,Greece,1,0,1,Friendly,Luxembourg,False,1,-521.0,0,0.1,0.1,0.0,0.4,0.6,-0.19999999999999996,4.0,6.0,25.0,14.0,11.0,1,home_win
2015-11-13,Libya,Rwanda,1,0,1,FIFA World Cup qualification,Tunisia,True,0,-59.0,0,0.2,0.5,-0.3,0.6,0.9,-0.30000000000000004,6.0,9.0,13.0,7.0,6.0,3,home_win
2015-11-14,Ethiopia,Congo,3,4,-1,FIFA World Cup qualification,Ethiopia,False,1,-299.0,0,0.3,0.5,-0.2,1.1,1.8,-0.7,11.0,18.0,15.0,16.0,-1.0,3,away_win
2015-11-14,Ukraine,Slovenia,2,0,2,UEFA Euro qualification,Ukraine,False,1,259.0,1,0.5,0.4,0.09999999999999998,1.4,1.7,-0.30000000000000004,14.0,17.0,5.0,12.0,-7.0,2,home_win
2015-11-14,Tanzania,Algeria,2,2,0,FIFA World Cup qualification,Tanzania,False,1,-627.0,0,0.1,0.6,-0.5,0.4,1.9,-1.5,4.0,19.0,13.0,10.0,3.0,3,draw
2015-11-14,Russia,Portugal,1,0,1,Friendly,Russia,False,1,-479.0,0,0.6,0.8,-0.20000000000000007,1.9,1.2,0.7,19.0,12.0,7.0,7.0,0.0,1,home_win
2015-11-14,Chad,Egypt,1,0,1,FIFA World Cup qualification,Chad,False,1,-343.0,0,0.2,0.6,-0.39999999999999997,0.7,1.5,-0.8,7.0,15.0,15.0,7.0,8.0,3,home_win
2015-11-14,Gabon,Mozambique,1,0,1,FIFA World Cup qualification,Gabon,False,1,196.0,1,0.3,0.3,0.0,1.5,0.8,0.7,15.0,8.0,12.0,11.0,1.0,3,home_win
2015-11-14,Botswana,Mali,2,1,1,FIFA World Cup qualification,Botswana,False,1,-225.0,0,0.4,0.3,0.10000000000000003,1.3,1.6,-0.30000000000000004,13.0,16.0,12.0,13.0,-1.0,3,home_win
2015-11-14,Hong Kong,Macau,2,0,2,Friendly,Hong Kong,False,1,155.0,1,0.6,0.1,0.5,1.9,0.6,1.2999999999999998,19.0,6.0,4.0,22.0,-18.0,1,home_win
2015-11-14,Sweden,Denmark,2,1,1,UEFA Euro qualification,Sweden,False,1,-96.0,0,0.6,0.4,0.19999999999999996,1.5,1.1,0.3999999999999999,15.0,11.0,8.0,11.0,-3.0,2,home_win
2015-11-15,Uganda,Togo,3,0,3,FIFA World Cup qualification,Uganda,False,1,105.0,1,0.6,0.4,0.19999999999999996,1.0,1.1,-0.10000000000000009,10.0,11.0,5.0,14.0,-9.0,3,home_win
2015-11-15,Hungary,Norway,2,1,1,UEFA Euro qualification,Hungary,False,1,122.0,1,0.5,0.4,0.09999999999999998,1.4,0.8,0.5999999999999999,14.0,8.0,8.0,9.0,-1.0,2,home_win
2015-11-15,Zambia,Sudan,2,0,2,FIFA World Cup qualification,Zambia,False,1,210.0,1,0.4,0.2,0.2,0.8,0.5,0.30000000000000004,8.0,5.0,9.0,19.0,-10.0,3,home_win
2015-11-15,Equatorial Guinea,Morocco,1,0,1,FIFA World Cup qualification,Equatorial Guinea,False,1,65.0,1,0.2,0.7,-0.49999999999999994,0.5,2.2,-1.7000000000000002,5.0,22.0,13.0,5.0,8.0,3,home_win
2015-11-15,Guinea,Namibia,2,0,2,FIFA World Cup qualification,Morocco,True,0,299.0,1,0.3,0.3,0.0,1.1,0.8,0.30000000000000004,11.0,8.0,12.0,9.0,3.0,3,home_win
2015-11-15,DR Congo,Burundi,3,0,3,FIFA World Cup qualification,DR Congo,False,1,266.0,1,0.5,0.4,0.09999999999999998,1.4,1.2,0.19999999999999996,14.0,12.0,11.0,9.0,2.0,3,home_win
2015-11-16,Albania,Georgia,2,2,0,Friendly,Albania,False,1,422.0,1,0.4,0.3,0.10000000000000003,1.2,0.9,0.29999999999999993,12.0,9.0,8.0,18.0,-10.0,1,draw
2015-11-16,Republic of Ireland,Bosnia and Herzegovina,2,0,2,UEFA Euro qualification,Republic of Ireland,False,1,-264.0,0,0.4,0.5,-0.09999999999999998,1.4,1.8,-0.40000000000000013,14.0,18.0,7.0,12.0,-5.0,2,home_win
2015-11-17,Luxembourg,Portugal,0,2,-2,Friendly,Luxembourg,False,1,-1167.0,0,0.2,0.7,-0.49999999999999994,0.5,1.1,-0.6000000000000001,5.0,11.0,21.0,8.0,13.0,1,away_win
2015-11-17,Mali,Botswana,2,0,2,FIFA World Cup qualification,Mali,False,1,225.0,1,0.2,0.4,-0.2,1.5,1.3,0.19999999999999996,15.0,13.0,15.0,13.0,2.0,3,home_win
2015-11-17,Paraguay,Bolivia,2,1,1,FIFA World Cup qualification,Paraguay,False,1,168.0,1,0.2,0.3,-0.09999999999999998,0.9,1.1,-0.20000000000000007,9.0,11.0,16.0,30.0,-14.0,3,home_win
2015-11-17,Poland,Czech Republic,3,1,2,Friendly,Poland,False,1,-262.0,0,0.5,0.6,-0.09999999999999998,2.8,1.9,0.8999999999999999,28.0,19.0,12.0,14.0,-2.0,1,home_win
2015-11-17,Russia,Croatia,1,3,-2,Friendly,Russia,False,1,-39.0,0,0.7,0.5,0.19999999999999996,1.9,2.2,-0.30000000000000027,19.0,22.0,6.0,7.0,-1.0,1,away_win
2015-11-17,Rwanda,Libya,1,3,-2,FIFA World Cup qualification,Rwanda,False,1,59.0,1,0.5,0.3,0.2,0.9,0.6,0.30000000000000004,9.0,6.0,6.0,12.0,-6.0,3,away_win
2015-11-17,Senegal,Madagascar,3,0,3,FIFA World Cup qualification,Senegal,False,1,388.0,1,0.5,0.3,0.2,1.7,1.7,0.0,17.0,17.0,12.0,16.0,-4.0,3,home_win
2015-11-17,Singapore,Syria,1,2,-1,FIFA World Cup qualification,Singapore,False,1,-75.0,0,0.5,0.7,-0.19999999999999996,1.6,2.7,-1.1,16.0,27.0,13.0,12.0,1.0,3,away_win
2015-11-17,Slovakia,Iceland,3,1,2,Friendly,Slovakia,False,1,65.0,1,0.7,0.4,0.29999999999999993,1.7,1.4,0.30000000000000004,17.0,14.0,9.0,11.0,-2.0,1,home_win
2015-11-17,Tunisia,Mauritania,2,1,1,FIFA World Cup qualification,Tunisia,False,1,340.0,1,0.3,0.3,0.0,1.9,1.1,0.7999999999999998,19.0,11.0,14.0,12.0,2.0,3,home_win
2015-11-17,North Macedonia,Lebanon,0,1,-1,Friendly,North Macedonia,False,1,2.0,1,0.1,0.3,-0.19999999999999998,0.6,1.5,-0.9,6.0,15.0,12.0,9.0,3.0,1,away_win
2015-11-17,Laos,South Korea,0,5,-5,FIFA World Cup qualification,Laos,False,1,-516.0,0,0.1,0.8,-0.7000000000000001,0.7,2.7,-2.0,7.0,27.0,31.0,1.0,30.0,3,away_win
2015-11-17,South Africa,Angola,1,0,1,FIFA World Cup qualification,South Africa,False,1,117.0,1,0.3,0.4,-0.10000000000000003,0.9,1.3,-0.4,9.0,13.0,7.0,8.0,-1.0,3,home_win
2015-11-17,Taiwan,Iraq,0,2,-2,FIFA World Cup qualification,Taiwan,False,1,-321.0,0,0.2,0.4,-0.2,1.3,1.6,-0.30000000000000004,13.0,16.0,29.0,19.0,10.0,3,away_win
2015-11-17,Saint Vincent and the Grenadines,Guatemala,0,4,-4,FIFA World Cup qualification,Saint Vincent and the Grenadines,False,1,-105.0,0,0.5,0.2,0.3,2.1,0.7,1.4000000000000001,21.0,7.0,17.0,13.0,4.0,3,away_win
2015-11-17,Panama,Costa Rica,1,2,-1,FIFA World Cup qualification,Panama,False,1,-156.0,0,0.1,0.1,0.0,1.0,0.8,0.19999999999999996,10.0,8.0,13.0,12.0,1.0,3,away_win
2015-11-17,Kyrgyzstan,Jordan,1,0,1,FIFA World Cup qualification,Kyrgyzstan,False,1,-134.0,0,0.3,0.7,-0.39999999999999997,1.0,2.2,-1.2000000000000002,10.0,22.0,18.0,3.0,15.0,3,home_win
2015-11-17,Yemen,Uzbekistan,1,3,-2,FIFA World Cup qualification,Qatar,True,0,-396.0,0,0.2,0.5,-0.3,0.4,2.0,-1.6,4.0,20.0,13.0,16.0,-3.0,3,away_win
2015-11-17,Haiti,Jamaica,0,1,-1,FIFA World Cup qualification,Haiti,False,1,-89.0,0,0.4,0.5,-0.09999999999999998,1.4,1.2,0.19999999999999996,14.0,12.0,10.0,14.0,-4.0,3,away_win
2015-11-17,Venezuela,Ecuador,1,3,-2,FIFA World Cup qualification,Venezuela,False,1,-513.0,0,0.3,0.6,-0.3,1.0,1.8,-0.8,10.0,18.0,17.0,10.0,7.0,3,away_win
2015-11-17,Turkmenistan,Oman,2,1,1,FIFA World Cup qualification,Turkmenistan,False,1,-84.0,0,0.3,0.5,-0.2,1.3,1.3,0.0,13.0,13.0,20.0,7.0,13.0,3,home_win
2015-11-17,Uruguay,Chile,3,0,3,FIFA World Cup qualification,Uruguay,False,1,-237.0,0,0.6,0.7,-0.09999999999999998,1.6,2.3,-0.6999999999999997,16.0,23.0,7.0,10.0,-3.0,3,home_win
2015-11-17,Slovenia,Ukraine,1,1,0,UEFA Euro qualification,Slovenia,False,1,-259.0,0,0.3,0.5,-0.2,1.5,1.3,0.19999999999999996,15.0,13.0,14.0,5.0,9.0,2,draw
2015-11-17,Turkey,Greece,0,0,0,Friendly,Turkey,False,1,223.0,1,0.8,0.1,0.7000000000000001,2.0,0.6,1.4,20.0,6.0,5.0,13.0,-8.0,1,draw
2015-11-17,Bangladesh,Australia,0,4,-4,FIFA World Cup qualification,Bangladesh,False,1,-493.0,0,0.1,0.7,-0.6,0.5,2.1,-1.6,5.0,21.0,23.0,6.0,17.0,3,away_win
2015-11-17,Nigeria,Eswatini,2,0,2,FIFA World Cup qualification,Nigeria,False,1,324.0,1,0.3,0.5,-0.2,1.0,1.8,-0.8,10.0,18.0,7.0,13.0,-6.0,3,home_win
2015-11-17,Denmark,Sweden,2,2,0,UEFA Euro qualification,Denmark,False,1,96.0,1,0.3,0.6,-0.3,0.9,1.5,-0.6,9.0,15.0,12.0,9.0,3.0,2,draw
2015-11-17,Algeria,Tanzania,7,0,7,FIFA World Cup qualification,Algeria,False,1,627.0,1,0.5,0.1,0.4,1.8,0.5,1.3,18.0,5.0,11.0,14.0,-3.0,3,home_win
2015-11-17,Bhutan,Qatar,0,3,-3,FIFA World Cup qualification,Bhutan,False,1,-317.0,0,0.2,0.7,-0.49999999999999994,0.8,3.1,-2.3,8.0,31.0,53.0,6.0,47.0,3,away_win
2015-11-17,Brazil,Peru,3,0,3,FIFA World Cup qualification,Brazil,False,1,625.0,1,0.6,0.4,0.19999999999999996,1.5,1.3,0.19999999999999996,15.0,13.0,9.0,12.0,-3.0,3,home_win
2015-11-17,Burkina Faso,Benin,2,0,2,FIFA World Cup qualification,Burkina Faso,False,1,30.0,1,0.1,0.4,-0.30000000000000004,0.7,1.2,-0.5,7.0,12.0,14.0,16.0,-2.0,3,home_win
2015-11-17,Myanmar,Kuwait,3,0,3,FIFA World Cup qualification,Thailand,True,0,-95.0,0,0.1,0.3,-0.19999999999999998,0.6,1.6,-1.0,6.0,16.0,28.0,12.0,16.0,3,home_win
2015-11-17,Cambodia,Japan,0,2,-2,FIFA World Cup qualification,Cambodia,False,1,-525.0,0,0.3,0.5,-0.2,1.1,2.3,-1.1999999999999997,11.0,23.0,22.0,5.0,17.0,3,away_win
2015-11-17,Cameroon,Niger,0,0,0,FIFA World Cup qualification,Cameroon,False,1,270.0,1,0.6,0.4,0.19999999999999996,1.4,1.0,0.3999999999999999,14.0,10.0,10.0,11.0,-1.0,3,draw
2015-11-17,Cape Verde,Kenya,2,0,2,FIFA World Cup qualification,Cape Verde,False,1,488.0,1,0.5,0.3,0.2,1.8,1.0,0.8,18.0,10.0,8.0,9.0,-1.0,3,home_win
2015-11-17,Colombia,Argentina,0,1,-1,FIFA World Cup qualification,Colombia,False,1,-150.0,0,0.4,0.4,0.0,0.9,1.8,-0.9,9.0,18.0,7.0,6.0,1.0,3,away_win
2015-11-17,Austria,Switzerland,1,2,-1,Friendly,Austria,False,1,57.0,1,0.8,0.6,0.20000000000000007,2.1,2.4,-0.2999999999999998,21.0,24.0,6.0,11.0,-5.0,1,away_win
2015-11-17,Italy,Romania,2,2,0,Friendly,Italy,False,1,1.0,1,0.5,0.5,0.0,1.3,1.2,0.10000000000000009,13.0,12.0,10.0,2.0,8.0,1,draw
2015-11-17,Azerbaijan,Moldova,2,1,1,Friendly,Azerbaijan,False,1,116.0,1,0.1,0.0,0.1,0.7,0.4,0.29999999999999993,7.0,4.0,20.0,13.0,7.0,1,home_win
2015-11-17,Hong Kong,China PR,0,0,0,FIFA World Cup qualification,Hong Kong,False,1,-204.0,0,0.6,0.4,0.19999999999999996,2.0,2.7,-0.7000000000000002,20.0,27.0,4.0,7.0,-3.0,3,draw
2015-11-17,Congo,Ethiopia,2,1,1,FIFA World Cup qualification,Congo,False,1,299.0,1,0.5,0.3,0.2,2.1,1.4,0.7000000000000002,21.0,14.0,19.0,16.0,3.0,3,home_win
2015-11-17,Ivory Coast,Liberia,3,0,3,FIFA World Cup qualification,Ivory Coast,False,1,496.0,1,0.6,0.3,0.3,1.2,0.8,0.3999999999999999,12.0,8.0,3.0,14.0,-11.0,3,home_win
2015-11-17,Egypt,Chad,4,0,4,FIFA World Cup qualification,Egypt,False,1,343.0,1,0.6,0.3,0.3,1.5,0.8,0.7,15.0,8.0,6.0,11.0,-5.0,3,home_win
2015-11-17,Timor-Leste,Saudi Arabia,0,10,-10,FIFA World Cup qualification,Timor-Leste,False,1,-262.0,0,0.0,0.6,-0.6,0.2,2.2,-2.0,2.0,22.0,38.0,11.0,27.0,3,away_win
2015-11-17,England,France,2,0,2,Friendly,England,False,1,298.0,1,0.7,0.7,0.0,2.4,1.8,0.5999999999999999,24.0,18.0,6.0,10.0,-4.0,1,home_win
2015-11-17,Malaysia,United Arab Emirates,1,2,-1,FIFA World Cup qualification,Malaysia,False,1,-368.0,0,0.3,0.6,-0.3,0.9,3.1,-2.2,9.0,31.0,32.0,10.0,22.0,3,away_win
2015-11-17,Estonia,Saint Kitts and Nevis,3,0,3,Friendly,Estonia,False,1,30.0,1,0.4,0.6,-0.19999999999999996,0.9,2.7,-1.8000000000000003,9.0,27.0,11.0,14.0,-3.0,1,home_win
2015-11-17,Ghana,Comoros,2,0,2,FIFA World Cup qualification,Ghana,False,1,704.0,1,0.4,0.0,0.4,1.5,0.4,1.1,15.0,4.0,11.0,14.0,-3.0,3,home_win
2015-11-17,North Korea,Bahrain,2,0,2,FIFA World Cup qualification,North Korea,False,1,-5.0,0,0.6,0.4,0.19999999999999996,1.3,1.2,0.10000000000000009,13.0,12.0,8.0,16.0,-8.0,3,home_win
2015-11-17,Honduras,Mexico,0,2,-2,FIFA World Cup qualification,Honduras,False,1,-522.0,0,0.2,0.6,-0.39999999999999997,0.9,2.4,-1.5,9.0,24.0,10.0,10.0,0.0,3,away_win
2015-11-17,Guam,Iran,0,6,-6,FIFA World Cup qualification,Guam,False,1,-481.0,0,0.2,0.5,-0.3,0.6,2.2,-1.6,6.0,22.0,17.0,10.0,7.0,3,away_win
2015-11-21,Ethiopia,Rwanda,0,1,-1,CECAFA Cup,Ethiopia,False,1,-62.0,0,0.3,0.4,-0.10000000000000003,1.4,0.9,0.4999999999999999,14.0,9.0,15.0,9.0,6.0,2,away_win
2015-11-22,Kenya,Uganda,2,0,2,CECAFA Cup,Ethiopia,True,0,-217.0,0,0.3,0.7,-0.39999999999999997,1.0,1.3,-0.30000000000000004,10.0,13.0,11.0,4.0,7.0,2,home_win
2015-11-22,Somalia,Tanzania,0,4,-4,CECAFA Cup,Ethiopia,True,0,-239.0,0,0.0,0.1,-0.1,0.2,0.5,-0.3,2.0,5.0,34.0,20.0,14.0,2,away_win
2015-11-23,Sudan,Malawi,1,2,-1,CECAFA Cup,Ethiopia,True,0,-84.0,0,0.2,0.3,-0.09999999999999998,0.4,0.9,-0.5,4.0,9.0,18.0,12.0,6.0,2,away_win
2015-11-23,South Sudan,Djibouti,2,0,2,CECAFA Cup,Ethiopia,True,0,246.0,1,0.1,0.0,0.1,0.3,0.4,-0.10000000000000003,3.0,4.0,22.0,42.0,-20.0,2,home_win
2015-11-24,Rwanda,Tanzania,1,2,-1,CECAFA Cup,Ethiopia,True,0,111.0,1,0.4,0.2,0.2,0.8,0.9,-0.09999999999999998,8.0,9.0,9.0,18.0,-9.0,2,away_win
2015-11-25,Ethiopia,Somalia,2,0,2,CECAFA Cup,Ethiopia,False,1,288.0,1,0.3,0.0,0.3,1.4,0.1,1.2999999999999998,14.0,1.0,16.0,34.0,-18.0,2,home_win
2015-11-25,Kenya,Burundi,1,1,0,CECAFA Cup,Ethiopia,True,0,-47.0,0,0.4,0.4,0.0,1.2,1.2,0.0,12.0,12.0,10.0,12.0,-2.0,2,draw
2015-11-25,Malawi,Djibouti,3,0,3,CECAFA Cup,Ethiopia,True,0,351.0,1,0.4,0.0,0.4,1.1,0.4,0.7000000000000001,11.0,4.0,11.0,38.0,-27.0,2,home_win
2015-11-25,South Sudan,Sudan,0,0,0,CECAFA Cup,Ethiopia,True,0,-21.0,0,0.2,0.2,0.0,0.4,0.5,-0.09999999999999998,4.0,5.0,19.0,17.0,2.0,2,draw
2015-11-27,Djibouti,Sudan,0,4,-4,CECAFA Cup,Ethiopia,True,0,-267.0,0,0.0,0.2,-0.2,0.4,0.5,-0.09999999999999998,4.0,5.0,37.0,15.0,22.0,2,away_win
