Unnamed: 0,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
30635,77.0,Algeria,ALG,402.0,457.0,10,CAF,2007-07-18
30640,61.0,Saudi Arabia,KSA,488.0,484.0,-1,AFC,2007-07-18
30641,64.0,South Africa,RSA,479.0,535.0,7,CAF,2007-07-18
30647,70.0,Belgium,BEL,444.0,444.0,-1,UEFA,2007-07-18
30650,72.0,DR Congo,COD,441.0,475.0,7,CAF,2007-07-18
30653,68.0,Cape Verde,CPV,448.0,421.0,-9,CAF,2007-07-18
30685,88.0,Haiti,HAI,371.0,347.0,-4,CONCACAF,2007-08-22
30696,99.0,Jordan,JOR,337.0,332.0,1,AFC,2007-08-22
30711,149.0,New Zealand,NZL,111.0,111.0,1,OFC,2007-08-22
30777,84.0,Austria,AUT,383.0,391.0,2,UEFA,2007-08-22
30778,22.0,Turkey,TUR,915.0,876.0,-2,UEFA,2007-08-22
30779,23.0,Scotland,SCO,913.0,895.0,1,UEFA,2007-08-22
30781,25.0,Bosnia and Herzegovina,BIH,905.0,847.0,-2,UEFA,2007-08-22
30784,28.0,Ivory Coast,CIV,863.0,821.0,-3,CAF,2007-08-22
30786,21.0,Uruguay,URU,923.0,949.0,2,CONMEBOL,2007-08-22
30788,31.0,Colombia,COL,843.0,818.0,-1,CONMEBOL,2007-08-22
30790,34.0,Morocco,MAR,791.0,780.0,0,CAF,2007-08-22
30791,35.0,Norway,NOR,768.0,737.0,0,UEFA,2007-08-22
30792,36.0,Tunisia,TUN,739.0,699.0,-4,CAF,2007-08-22
30796,31.0,Paraguay,PAR,843.0,834.0,2,CONMEBOL,2007-08-22
30797,40.0,Egypt,EGY,726.0,687.0,-2,CAF,2007-08-22
30801,1.0,Brazil,BRA,1508.0,1500.0,0,CONMEBOL,2007-08-22
30802,2.0,Argentina,ARG,1491.0,1476.0,0,CONMEBOL,2007-08-22
30804,4.0,France,FRA,1380.0,1357.0,0,UEFA,2007-08-22
30805,5.0,Germany,GER,1337.0,1311.0,0,UEFA,2007-08-22
30806,6.0,Croatia,CRO,1223.0,1192.0,-1,UEFA,2007-08-22
30807,7.0,Netherlands,NED,1211.0,1195.0,1,UEFA,2007-08-22
30808,19.0,Sweden,SWE,950.0,918.0,-1,UEFA,2007-08-22
30809,8.0,Spain,ESP,1165.0,1144.0,-1,UEFA,2007-08-22
30810,10.0,Portugal,POR,1157.0,1146.0,2,UEFA,2007-08-22
30811,11.0,Mexico,MEX,1099.0,1142.0,1,CONCACAF,2007-08-22
30812,12.0,England,ENG,1091.0,1097.0,0,UEFA,2007-08-22
30817,17.0,United States,USA,985.0,1036.0,3,CONCACAF,2007-08-22
30818,9.0,Czech Republic,CZE,1158.0,1117.0,-2,UEFA,2007-08-22
30819,41.0,Japan,JPN,724.0,722.0,5,AFC,2007-08-22
30821,43.0,Ghana,GHA,693.0,721.0,6,CAF,2007-08-22
30825,69.0,Belgium,BEL,438.0,444.0,-1,UEFA,2007-08-22
30827,71.0,Panama,PAN,435.0,518.0,14,CONCACAF,2007-08-22
30828,72.0,Cape Verde,CPV,434.0,448.0,4,CAF,2007-08-22
30829,73.0,Algeria,ALG,433.0,402.0,-4,CAF,2007-08-22
30838,83.0,Qatar,QAT,389.0,387.0,0,AFC,2007-08-22
30841,64.0,Iraq,IRQ,474.0,398.0,-16,AFC,2007-08-22
30842,75.0,DR Congo,COD,423.0,441.0,3,CAF,2007-08-22
30845,44.0,Iran,IRN,692.0,666.0,-2,AFC,2007-08-22
30846,45.0,Switzerland,SUI,668.0,667.0,0,UEFA,2007-08-22
30847,46.0,Senegal,SEN,659.0,670.0,2,CAF,2007-08-22
30850,50.0,South Korea,KOR,613.0,511.0,-8,AFC,2007-08-22
30851,51.0,Saudi Arabia,KSA,580.0,488.0,-10,AFC,2007-08-22
30853,49.0,Australia,AUS,627.0,594.0,0,AFC,2007-08-22
30854,53.0,Canada,CAN,565.0,562.0,1,CONCACAF,2007-08-22
30856,55.0,Ecuador,ECU,545.0,547.0,2,CONMEBOL,2007-08-22
30859,58.0,Uzbekistan,UZB,508.0,526.0,4,AFC,2007-08-22
30862,61.0,South Africa,RSA,488.0,479.0,-3,CAF,2007-08-22
30911,37.0,Tunisia,TUN,692.0,739.0,1,CAF,2007-09-19
30913,29.0,Norway,NOR,763.0,768.0,-6,UEFA,2007-09-19
30915,27.0,Ivory Coast,CIV,806.0,863.0,-1,CAF,2007-09-19
30918,24.0,Colombia,COL,862.0,843.0,-7,CONMEBOL,2007-09-19
30921,21.0,Turkey,TUR,883.0,915.0,-1,UEFA,2007-09-19
30922,20.0,Sweden,SWE,888.0,950.0,1,UEFA,2007-09-19
30923,19.0,Uruguay,URU,889.0,923.0,-2,CONMEBOL,2007-09-19
30924,18.0,United States,USA,897.0,985.0,1,CONCACAF,2007-09-19
30927,14.0,Scotland,SCO,1025.0,913.0,-9,UEFA,2007-09-19
30928,13.0,Mexico,MEX,1026.0,1099.0,2,CONCACAF,2007-09-19
30930,11.0,Czech Republic,CZE,1082.0,1158.0,2,UEFA,2007-09-19
30931,10.0,Croatia,CRO,1151.0,1223.0,4,UEFA,2007-09-19
30932,9.0,England,ENG,1165.0,1091.0,-3,UEFA,2007-09-19
30933,8.0,Portugal,POR,1169.0,1157.0,-2,UEFA,2007-09-19
30935,31.0,Paraguay,PAR,750.0,843.0,0,CONMEBOL,2007-09-19
30939,54.0,Canada,CAN,547.0,565.0,1,CONCACAF,2007-09-19
30942,51.0,Saudi Arabia,KSA,579.0,580.0,0,AFC,2007-09-19
30943,50.0,South Korea,KOR,605.0,613.0,0,AFC,2007-09-19
30945,48.0,Australia,AUS,620.0,627.0,-1,AFC,2007-09-19
30948,57.0,Ecuador,ECU,527.0,545.0,2,CONMEBOL,2007-09-19
30949,45.0,Ghana,GHA,671.0,693.0,2,CAF,2007-09-19
30950,43.0,Egypt,EGY,679.0,726.0,3,CAF,2007-09-19
30951,42.0,Switzerland,SUI,683.0,668.0,-3,UEFA,2007-09-19
30952,40.0,Senegal,SEN,685.0,659.0,-6,CAF,2007-09-19
30953,40.0,Iran,IRN,685.0,692.0,-4,AFC,2007-09-19
30954,39.0,Bosnia and Herzegovina,BIH,686.0,905.0,14,UEFA,2007-09-19
30955,38.0,Morocco,MAR,688.0,791.0,4,CAF,2007-09-19
30959,34.0,Japan,JPN,731.0,724.0,-7,AFC,2007-09-19
30964,85.0,Algeria,ALG,395.0,433.0,12,CAF,2007-09-19
30965,85.0,Austria,AUT,395.0,383.0,1,UEFA,2007-09-19
30970,91.0,Qatar,QAT,374.0,389.0,8,AFC,2007-09-19
30978,99.0,Jordan,JOR,348.0,337.0,0,AFC,2007-09-19
30986,83.0,Haiti,HAI,407.0,371.0,-5,CONCACAF,2007-09-19
30990,60.0,Belgium,BEL,509.0,438.0,-9,UEFA,2007-09-19
30992,62.0,Uzbekistan,UZB,491.0,508.0,4,AFC,2007-09-19
30995,65.0,Iraq,IRQ,475.0,474.0,1,AFC,2007-09-19
30996,66.0,Panama,PAN,470.0,435.0,-5,CONCACAF,2007-09-19
31003,73.0,South Africa,RSA,437.0,488.0,12,CAF,2007-09-19
31006,76.0,Cape Verde,CPV,426.0,434.0,4,CAF,2007-09-19
31007,77.0,DR Congo,COD,421.0,423.0,2,CAF,2007-09-19
31018,7.0,Spain,ESP,1178.0,1165.0,-1,UEFA,2007-09-19
31035,156.0,New Zealand,NZL,111.0,111.0,7,OFC,2007-09-19
31064,6.0,France,FRA,1220.0,1380.0,2,UEFA,2007-09-19
31067,2.0,Argentina,ARG,1451.0,1491.0,0,CONMEBOL,2007-09-19
31068,3.0,Brazil,BRA,1444.0,1508.0,2,CONMEBOL,2007-09-19
31069,4.0,Germany,GER,1330.0,1337.0,-1,UEFA,2007-09-19
31070,5.0,Netherlands,NED,1246.0,1211.0,-2,UEFA,2007-09-19
31076,69.0,Iraq,IRQ,462.0,475.0,4,AFC,2007-10-24
31080,65.0,Panama,PAN,483.0,470.0,-1,CONCACAF,2007-10-24
31086,59.0,Ecuador,ECU,517.0,527.0,2,CONMEBOL,2007-10-24
31091,54.0,Belgium,BEL,577.0,509.0,-6,UEFA,2007-10-24
31092,52.0,Australia,AUS,578.0,620.0,4,AFC,2007-10-24
31093,63.0,Uzbekistan,UZB,490.0,491.0,1,AFC,2007-10-24
31108,89.0,Algeria,ALG,381.0,395.0,4,CAF,2007-10-24
31111,84.0,Qatar,QAT,388.0,374.0,-7,AFC,2007-10-24
31113,83.0,South Africa,RSA,389.0,437.0,10,CAF,2007-10-24
31117,79.0,DR Congo,COD,410.0,421.0,2,CAF,2007-10-24
31118,52.0,Saudi Arabia,KSA,578.0,579.0,1,AFC,2007-10-24
31119,88.0,Austria,AUT,382.0,395.0,3,UEFA,2007-10-24
31120,51.0,Canada,CAN,596.0,547.0,-3,CONCACAF,2007-10-24
31122,48.0,Bosnia and Herzegovina,BIH,630.0,686.0,9,UEFA,2007-10-24
31124,21.0,Norway,NOR,830.0,763.0,-8,UEFA,2007-10-24
31127,18.0,United States,USA,886.0,897.0,0,CONCACAF,2007-10-24
31128,17.0,Uruguay,URU,900.0,889.0,-2,CONMEBOL,2007-10-24
31130,15.0,Mexico,MEX,978.0,1026.0,2,CONCACAF,2007-10-24
31132,13.0,Scotland,SCO,1049.0,1025.0,-1,UEFA,2007-10-24
31135,10.0,Croatia,CRO,1155.0,1151.0,0,UEFA,2007-10-24
31136,9.0,Czech Republic,CZE,1174.0,1082.0,-2,UEFA,2007-10-24
31137,8.0,Portugal,POR,1203.0,1169.0,0,UEFA,2007-10-24
31138,7.0,Netherlands,NED,1207.0,1246.0,2,UEFA,2007-10-24
31139,6.0,Spain,ESP,1226.0,1178.0,-1,UEFA,2007-10-24
31140,5.0,Germany,GER,1245.0,1330.0,1,UEFA,2007-10-24
31141,4.0,France,FRA,1271.0,1220.0,-2,UEFA,2007-10-24
31143,2.0,Brazil,BRA,1459.0,1444.0,-1,CONMEBOL,2007-10-24
31144,1.0,Argentina,ARG,1533.0,1451.0,-1,CONMEBOL,2007-10-24
31145,11.0,England,ENG,1137.0,1165.0,2,UEFA,2007-10-24
31147,24.0,Sweden,SWE,821.0,888.0,4,UEFA,2007-10-24
31148,26.0,Paraguay,PAR,799.0,750.0,-5,CONMEBOL,2007-10-24
31150,47.0,Ghana,GHA,632.0,671.0,2,CAF,2007-10-24
31151,46.0,South Korea,KOR,633.0,605.0,-4,AFC,2007-10-24
31154,43.0,Tunisia,TUN,668.0,692.0,6,CAF,2007-10-24
31155,42.0,Morocco,MAR,674.0,688.0,4,CAF,2007-10-24
31156,41.0,Switzerland,SUI,676.0,683.0,-1,UEFA,2007-10-24
31158,39.0,Egypt,EGY,698.0,679.0,-4,CAF,2007-10-24
31159,25.0,Colombia,COL,801.0,862.0,1,CONMEBOL,2007-10-24
31160,38.0,Iran,IRN,703.0,685.0,-2,AFC,2007-10-24
31162,34.0,Senegal,SEN,717.0,685.0,-6,CAF,2007-10-24
31165,32.0,Ivory Coast,CIV,722.0,806.0,5,CAF,2007-10-24
31167,30.0,Japan,JPN,758.0,731.0,-4,AFC,2007-10-24
31169,28.0,Turkey,TUR,771.0,883.0,7,UEFA,2007-10-24
31173,68.0,Haiti,HAI,469.0,407.0,-15,CONCACAF,2007-10-24
31242,111.0,Jordan,JOR,299.0,348.0,12,AFC,2007-10-24
31252,128.0,New Zealand,NZL,224.0,111.0,-28,OFC,2007-10-24
31253,112.0,Cape Verde,CPV,295.0,426.0,36,CAF,2007-10-24
31280,49.0,Belgium,BEL,600.0,577.0,-5,UEFA,2007-11-22
31281,48.0,Australia,AUS,607.0,578.0,-4,AFC,2007-11-22
31282,47.0,Tunisia,TUN,639.0,668.0,4,CAF,2007-11-22
31284,43.0,Ghana,GHA,659.0,632.0,-4,CAF,2007-11-22
31285,44.0,Switzerland,SUI,657.0,676.0,3,UEFA,2007-11-22
31286,42.0,South Korea,KOR,660.0,633.0,-4,AFC,2007-11-22
31287,41.0,Egypt,EGY,672.0,698.0,2,CAF,2007-11-22
31288,40.0,Iran,IRN,673.0,703.0,2,AFC,2007-11-22
31289,38.0,Senegal,SEN,687.0,717.0,4,CAF,2007-11-22
31290,51.0,Bosnia and Herzegovina,BIH,585.0,630.0,3,UEFA,2007-11-22
31291,39.0,Morocco,MAR,686.0,674.0,-3,CAF,2007-11-22
31297,37.0,Ivory Coast,CIV,688.0,722.0,5,CAF,2007-11-22
31299,66.0,Haiti,HAI,487.0,469.0,-2,CONCACAF,2007-11-22
31300,66.0,Panama,PAN,487.0,483.0,1,CONCACAF,2007-11-22
31303,64.0,Uzbekistan,UZB,507.0,490.0,1,AFC,2007-11-22
31307,57.0,Saudi Arabia,KSA,567.0,578.0,5,AFC,2007-11-22
31308,56.0,Ecuador,ECU,573.0,517.0,-3,CONMEBOL,2007-11-22
31309,55.0,Canada,CAN,576.0,596.0,4,CONCACAF,2007-11-22
31314,14.0,Scotland,SCO,990.0,1049.0,1,UEFA,2007-11-22
31316,12.0,England,ENG,1113.0,1137.0,1,UEFA,2007-11-22
31317,10.0,Croatia,CRO,1129.0,1155.0,0,UEFA,2007-11-22
31318,9.0,Netherlands,NED,1170.0,1207.0,2,UEFA,2007-11-22
31319,8.0,Portugal,POR,1241.0,1203.0,0,UEFA,2007-11-22
31320,15.0,Mexico,MEX,985.0,978.0,0,CONCACAF,2007-11-22
31321,7.0,France,FRA,1243.0,1271.0,3,UEFA,2007-11-22
31322,5.0,Germany,GER,1296.0,1245.0,0,UEFA,2007-11-22
31323,4.0,Spain,ESP,1349.0,1226.0,-2,UEFA,2007-11-22
31325,2.0,Brazil,BRA,1502.0,1459.0,0,CONMEBOL,2007-11-22
31326,1.0,Argentina,ARG,1523.0,1533.0,0,CONMEBOL,2007-11-22
31327,70.0,Iraq,IRQ,453.0,462.0,1,AFC,2007-11-22
31328,6.0,Czech Republic,CZE,1290.0,1174.0,-3,UEFA,2007-11-22
31329,16.0,Turkey,TUR,924.0,771.0,-12,UEFA,2007-11-22
31330,17.0,Colombia,COL,907.0,801.0,-8,CONMEBOL,2007-11-22
31332,33.0,Japan,JPN,740.0,758.0,3,AFC,2007-11-22
31337,28.0,Norway,NOR,827.0,830.0,7,UEFA,2007-11-22
31338,27.0,Uruguay,URU,831.0,900.0,10,CONMEBOL,2007-11-22
31340,24.0,Sweden,SWE,853.0,821.0,0,UEFA,2007-11-22
31344,21.0,Paraguay,PAR,873.0,799.0,-5,CONMEBOL,2007-11-22
31346,19.0,United States,USA,876.0,886.0,1,CONCACAF,2007-11-22
31418,81.0,Algeria,ALG,411.0,381.0,-8,CAF,2007-11-22
31425,112.0,Cape Verde,CPV,288.0,295.0,0,CAF,2007-11-22
31442,121.0,Jordan,JOR,263.0,299.0,10,AFC,2007-11-22
31464,77.0,South Africa,RSA,414.0,389.0,-6,CAF,2007-11-22
31468,80.0,DR Congo,COD,412.0,410.0,1,CAF,2007-11-22
31472,95.0,New Zealand,NZL,349.0,224.0,-33,OFC,2007-11-22
31477,91.0,Austria,AUT,366.0,382.0,3,UEFA,2007-11-22
31486,86.0,Qatar,QAT,390.0,388.0,2,AFC,2007-11-22
31506,12.0,England,ENG,1113.0,1113.0,0,UEFA,2007-12-17
31507,1.0,Argentina,ARG,1523.0,1523.0,0,CONMEBOL,2007-12-17
31508,2.0,Brazil,BRA,1502.0,1502.0,0,CONMEBOL,2007-12-17
31510,4.0,Spain,ESP,1349.0,1349.0,0,UEFA,2007-12-17
31511,5.0,Germany,GER,1298.0,1296.0,0,UEFA,2007-12-17
31512,6.0,Czech Republic,CZE,1290.0,1290.0,0,UEFA,2007-12-17
31513,7.0,France,FRA,1243.0,1243.0,0,UEFA,2007-12-17
31514,8.0,Portugal,POR,1241.0,1241.0,0,UEFA,2007-12-17
31515,9.0,Netherlands,NED,1170.0,1170.0,0,UEFA,2007-12-17
31516,10.0,Croatia,CRO,1129.0,1129.0,0,UEFA,2007-12-17
31526,15.0,Mexico,MEX,982.0,985.0,0,CONCACAF,2007-12-17
31531,87.0,Qatar,QAT,385.0,390.0,1,AFC,2007-12-17
31539,79.0,Algeria,ALG,411.0,411.0,-2,CAF,2007-12-17
31540,77.0,South Africa,RSA,414.0,414.0,0,CAF,2007-12-17
31544,74.0,DR Congo,COD,437.0,412.0,-6,CAF,2007-12-17
31551,94.0,Austria,AUT,366.0,366.0,3,UEFA,2007-12-17
31560,111.0,Cape Verde,CPV,301.0,288.0,-1,CAF,2007-12-17
31575,95.0,New Zealand,NZL,349.0,349.0,0,OFC,2007-12-17
31576,69.0,Haiti,HAI,467.0,487.0,3,CONCACAF,2007-12-17
31577,68.0,Iraq,IRQ,472.0,453.0,-2,AFC,2007-12-17
31578,67.0,Panama,PAN,487.0,487.0,1,CONCACAF,2007-12-17
31580,38.0,Senegal,SEN,687.0,687.0,0,CAF,2007-12-17
31581,37.0,Ivory Coast,CIV,688.0,688.0,0,CAF,2007-12-17
31584,34.0,Japan,JPN,748.0,740.0,1,AFC,2007-12-17
31589,29.0,Norway,NOR,827.0,827.0,1,UEFA,2007-12-17
31590,28.0,Uruguay,URU,831.0,831.0,1,CONMEBOL,2007-12-17
31593,24.0,Sweden,SWE,853.0,853.0,0,UEFA,2007-12-17
31597,21.0,Paraguay,PAR,873.0,873.0,0,CONMEBOL,2007-12-17
31599,19.0,United States,USA,876.0,876.0,0,CONCACAF,2007-12-17
31601,17.0,Colombia,COL,907.0,907.0,0,CONMEBOL,2007-12-17
31602,16.0,Turkey,TUR,924.0,924.0,0,UEFA,2007-12-17
31603,39.0,Morocco,MAR,686.0,686.0,0,CAF,2007-12-17
31604,14.0,Scotland,SCO,990.0,990.0,0,UEFA,2007-12-17
31605,39.0,Egypt,EGY,686.0,672.0,-2,CAF,2007-12-17
31606,42.0,South Korea,KOR,663.0,660.0,0,AFC,2007-12-17
31608,64.0,Uzbekistan,UZB,507.0,507.0,0,AFC,2007-12-17
31611,61.0,Saudi Arabia,KSA,552.0,567.0,4,AFC,2007-12-17
31616,56.0,Ecuador,ECU,573.0,573.0,0,CONMEBOL,2007-12-17
31617,55.0,Canada,CAN,576.0,576.0,0,CONCACAF,2007-12-17
31621,51.0,Bosnia and Herzegovina,BIH,585.0,585.0,0,UEFA,2007-12-17
31623,49.0,Belgium,BEL,600.0,600.0,0,UEFA,2007-12-17
31624,48.0,Australia,AUS,607.0,607.0,0,AFC,2007-12-17
31625,47.0,Tunisia,TUN,639.0,639.0,0,CAF,2007-12-17
31628,44.0,Switzerland,SUI,657.0,657.0,0,UEFA,2007-12-17
31629,43.0,Ghana,GHA,659.0,659.0,0,CAF,2007-12-17
31630,41.0,Iran,IRN,677.0,673.0,1,AFC,2007-12-17
31659,120.0,Jordan,JOR,263.0,263.0,-2,AFC,2007-12-17
31721,112.0,Jordan,JOR,283.0,263.0,-8,AFC,2008-01-16
31754,1.0,Argentina,ARG,1523.0,1523.0,0,CONMEBOL,2008-01-16
31756,2.0,Brazil,BRA,1502.0,1502.0,0,CONMEBOL,2008-01-16
31757,4.0,Spain,ESP,1349.0,1349.0,0,UEFA,2008-01-16
31758,5.0,Germany,GER,1305.0,1298.0,0,UEFA,2008-01-16
31759,6.0,Czech Republic,CZE,1290.0,1290.0,0,UEFA,2008-01-16
31760,7.0,France,FRA,1243.0,1243.0,0,UEFA,2008-01-16
31761,8.0,Portugal,POR,1241.0,1241.0,0,UEFA,2008-01-16
31762,9.0,Netherlands,NED,1170.0,1170.0,0,UEFA,2008-01-16
31763,10.0,Croatia,CRO,1129.0,1129.0,0,UEFA,2008-01-16
31765,12.0,England,ENG,1113.0,1113.0,0,UEFA,2008-01-16
31795,110.0,Cape Verde,CPV,301.0,301.0,-1,CAF,2008-01-16
31796,78.0,South Africa,RSA,411.0,414.0,1,CAF,2008-01-16
31800,34.0,Japan,JPN,748.0,748.0,0,AFC,2008-01-16
31801,35.0,Egypt,EGY,733.0,686.0,-4,CAF,2008-01-16
31804,38.0,Ivory Coast,CIV,688.0,688.0,1,CAF,2008-01-16
31805,39.0,Morocco,MAR,676.0,686.0,0,CAF,2008-01-16
31806,40.0,Senegal,SEN,675.0,687.0,2,CAF,2008-01-16
31807,41.0,South Korea,KOR,663.0,663.0,-1,AFC,2008-01-16
31809,41.0,Iran,IRN,663.0,677.0,0,AFC,2008-01-16
31810,44.0,Switzerland,SUI,657.0,657.0,0,UEFA,2008-01-16
31812,46.0,Tunisia,TUN,624.0,639.0,-1,CAF,2008-01-16
31814,48.0,Australia,AUS,607.0,607.0,0,AFC,2008-01-16
31815,49.0,Belgium,BEL,600.0,600.0,0,UEFA,2008-01-16
31817,51.0,Bosnia and Herzegovina,BIH,585.0,585.0,0,UEFA,2008-01-16
31818,52.0,Ecuador,ECU,581.0,573.0,-4,CONMEBOL,2008-01-16
31820,43.0,Ghana,GHA,660.0,659.0,0,CAF,2008-01-16
31823,28.0,Uruguay,URU,831.0,831.0,0,CONMEBOL,2008-01-16
31834,29.0,Norway,NOR,827.0,827.0,0,UEFA,2008-01-16
31835,16.0,Turkey,TUR,924.0,924.0,0,UEFA,2008-01-16
31838,20.0,United States,USA,876.0,876.0,1,CONCACAF,2008-01-16
31839,21.0,Paraguay,PAR,873.0,873.0,0,CONMEBOL,2008-01-16
31840,22.0,Sweden,SWE,864.0,853.0,-2,UEFA,2008-01-16
31846,17.0,Colombia,COL,905.0,907.0,0,CONMEBOL,2008-01-16
31848,56.0,Canada,CAN,576.0,576.0,1,CONCACAF,2008-01-16
31849,57.0,Saudi Arabia,KSA,571.0,552.0,-4,AFC,2008-01-16
31852,88.0,Qatar,QAT,379.0,385.0,1,AFC,2008-01-16
31854,90.0,Austria,AUT,366.0,366.0,-4,UEFA,2008-01-16
31858,94.0,New Zealand,NZL,349.0,349.0,-1,OFC,2008-01-16
31882,64.0,Panama,PAN,494.0,487.0,-3,CONCACAF,2008-01-16
31884,66.0,Uzbekistan,UZB,492.0,507.0,2,AFC,2008-01-16
31886,67.0,Iraq,IRQ,474.0,472.0,-1,AFC,2008-01-16
31888,70.0,DR Congo,COD,454.0,437.0,-4,CAF,2008-01-16
31891,73.0,Haiti,HAI,438.0,467.0,4,CONCACAF,2008-01-16
31895,76.0,Algeria,ALG,414.0,411.0,-3,CAF,2008-01-16
31901,15.0,Mexico,MEX,982.0,982.0,0,CONCACAF,2008-01-16
31902,14.0,Scotland,SCO,990.0,990.0,0,UEFA,2008-01-16
31903,4.0,Spain,ESP,1352.0,1349.0,0,UEFA,2008-02-13
31905,77.0,Algeria,ALG,391.0,414.0,1,CAF,2008-02-13
31907,75.0,DR Congo,COD,406.0,454.0,5,CAF,2008-02-13
31912,70.0,South Africa,RSA,454.0,411.0,-8,CAF,2008-02-13
31914,69.0,Iraq,IRQ,476.0,474.0,2,AFC,2008-02-13
31919,63.0,Panama,PAN,512.0,494.0,-1,CONCACAF,2008-02-13
31923,59.0,Bosnia and Herzegovina,BIH,554.0,585.0,8,UEFA,2008-02-13
31924,58.0,Canada,CAN,557.0,576.0,2,CONCACAF,2008-02-13
31925,68.0,Uzbekistan,UZB,486.0,492.0,2,AFC,2008-02-13
31934,100.0,Haiti,HAI,337.0,438.0,27,CONCACAF,2008-02-13
31937,96.0,Qatar,QAT,341.0,379.0,8,AFC,2008-02-13
31944,90.0,New Zealand,NZL,349.0,349.0,-4,OFC,2008-02-13
31950,84.0,Austria,AUT,377.0,366.0,-6,UEFA,2008-02-13
31952,57.0,Ecuador,ECU,561.0,581.0,5,CONMEBOL,2008-02-13
31956,27.0,Paraguay,PAR,849.0,873.0,6,CONMEBOL,2008-02-13
31957,26.0,United States,USA,852.0,876.0,6,CONCACAF,2008-02-13
31958,24.0,Ivory Coast,CIV,877.0,688.0,-14,CAF,2008-02-13
31959,24.0,Sweden,SWE,877.0,864.0,2,UEFA,2008-02-13
31962,21.0,Colombia,COL,899.0,905.0,4,CONMEBOL,2008-02-13
31965,18.0,Turkey,TUR,927.0,924.0,2,UEFA,2008-02-13
31966,28.0,Norway,NOR,830.0,827.0,-1,UEFA,2008-02-13
31968,14.0,Scotland,SCO,990.0,990.0,0,UEFA,2008-02-13
31969,14.0,Ghana,GHA,990.0,660.0,-29,CAF,2008-02-13
31971,12.0,Croatia,CRO,1096.0,1129.0,2,UEFA,2008-02-13
31972,11.0,England,ENG,1133.0,1113.0,-1,UEFA,2008-02-13
31974,9.0,Netherlands,NED,1179.0,1170.0,0,UEFA,2008-02-13
31975,8.0,Portugal,POR,1191.0,1241.0,0,UEFA,2008-02-13
31976,7.0,France,FRA,1223.0,1243.0,0,UEFA,2008-02-13
31977,6.0,Czech Republic,CZE,1244.0,1290.0,0,UEFA,2008-02-13
31978,16.0,Mexico,MEX,970.0,982.0,1,CONCACAF,2008-02-13
31980,29.0,Egypt,EGY,825.0,733.0,-6,CAF,2008-02-13
31982,53.0,Tunisia,TUN,589.0,624.0,7,CAF,2008-02-13
31985,50.0,Saudi Arabia,KSA,601.0,571.0,-7,AFC,2008-02-13
31987,48.0,Morocco,MAR,605.0,676.0,9,CAF,2008-02-13
31991,43.0,Belgium,BEL,636.0,600.0,-6,UEFA,2008-02-13
31992,30.0,Uruguay,URU,820.0,831.0,2,CONMEBOL,2008-02-13
31993,43.0,Senegal,SEN,636.0,675.0,3,CAF,2008-02-13
31994,41.0,South Korea,KOR,647.0,663.0,0,AFC,2008-02-13
31996,39.0,Iran,IRN,656.0,663.0,-2,AFC,2008-02-13
31997,38.0,Australia,AUS,663.0,607.0,-10,AFC,2008-02-13
32000,35.0,Japan,JPN,747.0,748.0,1,AFC,2008-02-13
32004,41.0,Switzerland,SUI,647.0,657.0,-3,UEFA,2008-02-13
32006,108.0,Cape Verde,CPV,301.0,301.0,-2,CAF,2008-02-13
32056,5.0,Germany,GER,1281.0,1305.0,0,UEFA,2008-02-13
32079,111.0,Jordan,JOR,294.0,283.0,-1,AFC,2008-02-13
32108,2.0,Brazil,BRA,1502.0,1502.0,0,CONMEBOL,2008-02-13
32110,1.0,Argentina,ARG,1518.0,1523.0,0,CONMEBOL,2008-02-13
32139,111.0,Cape Verde,CPV,301.0,301.0,3,CAF,2008-03-12
32185,4.0,Spain,ESP,1355.0,1352.0,0,UEFA,2008-03-12
32216,30.0,Egypt,EGY,825.0,825.0,1,CAF,2008-03-12
32222,36.0,Japan,JPN,702.0,747.0,1,AFC,2008-03-12
32224,38.0,Australia,AUS,666.0,663.0,0,AFC,2008-03-12
32226,29.0,Uruguay,URU,829.0,820.0,-1,CONMEBOL,2008-03-12
32227,40.0,Switzerland,SUI,650.0,647.0,-1,UEFA,2008-03-12
32228,42.0,Belgium,BEL,635.0,636.0,-1,UEFA,2008-03-12
32230,44.0,Senegal,SEN,622.0,636.0,1,CAF,2008-03-12
32233,47.0,South Korea,KOR,613.0,647.0,6,AFC,2008-03-12
32235,49.0,Morocco,MAR,607.0,605.0,1,CAF,2008-03-12
32236,50.0,Saudi Arabia,KSA,596.0,601.0,0,AFC,2008-03-12
32238,41.0,Iran,IRN,645.0,656.0,2,AFC,2008-03-12
32240,28.0,United States,USA,837.0,852.0,2,CONCACAF,2008-03-12
32241,26.0,Paraguay,PAR,844.0,849.0,-1,CONMEBOL,2008-03-12
32242,1.0,Argentina,ARG,1556.0,1518.0,0,CONMEBOL,2008-03-12
32243,5.0,Germany,GER,1294.0,1281.0,0,UEFA,2008-03-12
32244,6.0,Czech Republic,CZE,1253.0,1244.0,0,UEFA,2008-03-12
32245,7.0,France,FRA,1234.0,1223.0,0,UEFA,2008-03-12
32246,8.0,Portugal,POR,1206.0,1191.0,0,UEFA,2008-03-12
32247,9.0,Netherlands,NED,1179.0,1179.0,0,UEFA,2008-03-12
32249,11.0,England,ENG,1142.0,1133.0,0,UEFA,2008-03-12
